,compute_version,registers,smem,cmem,num_of_cores,L2,bandwith,theoretical_flops,AppId,number_of_lines_kernel,occupancy,input_size,duration,block_x,Actual,Predicted
7008,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,7936,0.004416612,32,-2.2593664974177017,-2.2593973553331272
7007,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,7680,0.004187725,32,-2.2615609589053696,-2.261767580288362
6972,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,6912,0.003823202,32,-2.2650658072170047,-2.2650832970009303
6971,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,6656,0.003542663,32,-2.2677715483104386,-2.2677528410884613
6970,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,6400,0.00327134,32,-2.2703953856882273,-2.270355821025065
6969,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,6144,0.00302216,32,-2.2728111682619354,-2.272804430363762
6968,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,5888,0.002767188,32,-2.275289159790147,-2.2752590789958607
6967,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,5632,0.00252844,32,-2.2776150554748944,-2.2776173850085075
6966,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,5376,0.002306492,32,-2.2797821476275257,-2.279805116194144
6965,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,5120,0.002083327,32,-2.2819658678321284,-2.2819443651910563
6964,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,4864,0.001886914,32,-2.2838917670196417,-2.283939147814978
6963,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,4608,0.001705861,32,-2.2856703473030313,-2.285636247671478
6962,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,4352,0.001533608,32,-2.2873654220057134,-2.287376528089979
6961,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,4096,0.001333099,32,-2.2893421787466988,-2.2893977769809424
6960,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,3840,0.00119851,32,-2.290671245557319,-2.290727286445242
6959,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,3584,0.001023889,32,-2.292398265355972,-2.292386519634534
6958,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,3328,0.000880851,32,-2.293815151595788,-2.293815811383368
6957,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,3072,0.00074962,32,-2.295116849874616,-2.2951044367481135
6956,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,2816,0.000635383,32,-2.2962513634734574,-2.296245320172299
6955,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,2560,0.000522936,32,-2.297369358615507,-2.2973775286900984
6954,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,2304,0.000422874,32,-2.2983652689882628,-2.2983689497995288
6953,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,2048,0.000333563,32,-2.299255013867446,-2.2992490134896437
6952,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,1792,0.000257437,32,-2.3000140310083417,-2.3000333259850794
6951,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,1536,0.000188541,32,-2.300701458148567,-2.300700188732574
6950,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,1280,0.00013139,32,-2.3012720554053185,-2.3012836351518153
6949,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,1024,8.4831e-05,32,-2.3017371426056132,-2.3017426968552184
6948,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,768,4.848e-05,32,-2.3021004104715983,-2.3020980712133947
6947,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,512,1.9936e-05,32,-2.30238575286361,-2.3023866548939136
6946,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,256,5.12e-06,32,-2.302533894304721,-2.302528186026844
6945,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,8192,0.003002973,32,-2.272997427091391,-2.2729396543060227
6944,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,7936,0.002819739,32,-2.2747779307746505,-2.2747018294565393
6973,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,7168,0.004114078,32,-2.262268077154065,-2.2622654788557575
6974,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,7424,0.004436889,32,-2.259172323032627,-2.2591514474862686
6975,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,7680,0.00473698,32,-2.2563030238479915,-2.2562660470566755
6976,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,7936,0.005053358,32,-2.2532868864714164,-2.2532841228028526
7006,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,7424,0.003858747,32,-2.264723504956089,-2.264662853148778
7005,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,7168,0.003584008,32,-2.2673723240063013,-2.26735200805631
7004,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,6912,0.003340114,32,-2.2697296529690716,-2.2697108465486613
7003,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,6656,0.003158202,32,-2.2714915273570218,-2.271600672963661
7002,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,6400,0.002873606,32,-2.2742541705019845,-2.274223136548374
7001,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,6144,0.002633457,32,-2.27659130778385,-2.2766392113012084
7000,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,5888,0.002428153,32,-2.2785936725228826,-2.278648678335194
6999,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,5632,0.002214306,32,-2.2806836305783507,-2.2806469668462355
6998,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,5376,0.002076104,32,-2.2820366262582037,-2.2820444699749967
6997,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,5120,0.001844114,32,-2.284311928848204,-2.284351106147005
6996,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,4864,0.001650811,32,-2.2862117605825008,-2.2862082680420617
6995,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,4608,0.001481505,32,-2.2878787138525523,-2.2878110244701717
6994,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,4352,0.001332232,32,-2.2893507347241395,-2.2893916338835396
6993,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,4096,0.001167279,32,-2.2909799044507246,-2.291021689415295
6943,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,7680,0.002642234,32,-2.27650579351801,-2.2765317392267854
6992,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,3840,0.001035669,32,-2.292281666070791,-2.292341352395117
6990,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,3328,0.00076992,32,-2.2949153805772107,-2.29488954644978
6989,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,3072,0.000653797,32,-2.296068402819026,-2.2960307988112767
6988,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,2816,0.000552042,32,-2.2970798546653604,-2.2970730159362547
6987,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,2560,0.000453934,32,-2.2980560247250077,-2.2980799047733904
6986,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,2304,0.000368721,32,-2.2989046640890685,-2.2989037421527896
6985,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,2048,0.000292596,32,-2.299663405283337,-2.299662057851294
6984,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,1792,0.000223287,32,-2.3003547121436543,-2.300361870172247
6983,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,1536,0.000164762,32,-2.300938828830813,-2.3009374785278385
6982,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,1280,0.000114299,32,-2.301442755709798,-2.30142227975234
6981,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,1024,7.3533e-05,32,-2.30185003321669,-2.3018633819402767
6980,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,768,4.1438e-05,32,-2.302170798825727,-2.3021720659314724
6979,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,512,1.3792e-05,32,-2.3024471825041344,-2.302445175938489
6978,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,256,3.392e-06,32,-2.3025511735693156,-2.302529680135508
6977,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,8192,0.005374857,32,-2.250231219719164,-2.250238368091834
6991,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,3584,0.000892475,32,-2.293699933194592,-2.2936965027531233
6942,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,7424,0.002475288,32,-2.2781336021541136,-2.2780784602516366
6881,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,8192,0.005361576,16,-2.250357263420564,-2.2503721354357924
6938,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,6400,0.001836082,32,-2.284390797586175,-2.284421236864326
6779,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,6656,0.003835137,8,-2.2649508587870923,-2.26493441087323
6778,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,6400,0.003554307,8,-2.2676590985724023,-2.2676983262539094
6777,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,6144,0.003264037,8,-2.270466104807723,-2.270455022711411
6776,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,5888,0.002995303,8,-2.273071893734049,-2.2730256810250276
6775,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,5632,0.00273617,8,-2.2755910332051354,-2.2755659701481545
6774,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,5376,0.002490348,8,-2.277986650691215,-2.277966379725985
6773,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,5120,0.00224571,8,-2.280376440929623,-2.2803582393128012
6772,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,4864,0.002034064,8,-2.2824485606660425,-2.2824497566993713
6771,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,4608,0.001808146,8,-2.2846651584207502,-2.2847310355585932
6770,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,4352,0.001583604,8,-2.286873134813334,-2.2868744283946487
6769,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,4096,0.001356565,8,-2.2891106326516315,-2.2891141519836125
6768,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,3840,0.001231862,8,-2.290341729783848,-2.2902988020091555
6767,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,3584,0.001090872,8,-2.291735443876522,-2.2917546451599717
6766,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,3328,0.000947897,8,-2.293150766535378,-2.2931514584666393
6765,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,3072,0.000807578,8,-2.294541747599207,-2.294494673158832
6764,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,2816,0.000683899,8,-2.2957693828061587,-2.2957850398684796
6763,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,2560,0.000558972,8,-2.297010937504983,-2.297001292833458
6762,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,2304,0.000453181,8,-2.2980635207263314,-2.298082271127596
6761,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,2048,0.000338654,8,-2.2992042744070744,-2.2992114512838815
6760,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,1792,0.000266942,8,-2.299919229567694,-2.2999032130973935
6759,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,1536,0.000202302,8,-2.300564116543376,-2.300573521124997
6758,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,1280,0.000137151,8,-2.3012145226548144,-2.3012025098899556
6757,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,1024,8.6495e-05,8,-2.3017205168477357,-2.3017262678505452
6756,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,768,5.1999e-05,8,-2.3020652381419975,-2.302071042790054
6755,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,512,2.0992e-05,8,-2.3023751950241658,-2.3023739233487466
6754,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,256,6.304e-06,8,-2.302522054980983,-2.3025218120059368
6753,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,8192,0.00388276,8,-2.2644923234223286,-2.264487509105437
6780,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,6912,0.004186014,8,-2.2615773813202886,-2.2617609950345523
6752,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,7936,0.003568709,8,-2.2675200314585555,-2.2675122714983633
6781,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,7168,0.004473564,8,-2.2588212156576715,-2.2587922521333312
6783,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,7680,0.005176118,8,-2.252119019659506,-2.2521604053122384
6810,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,6400,0.003152895,8,-2.271542973935304,-2.2716010604414287
6809,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,6144,0.002854091,8,-2.2744438873008703,-2.274527772398202
6808,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,5888,0.002659411,8,-2.276338459251983,-2.276407138868488
6807,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,5632,0.002414654,8,-2.2787254711465903,-2.278720986798003
6806,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,5376,0.00219287,8,-2.280893368812576,-2.2809114011913802
6805,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,5120,0.001988399,8,-2.2828962074603325,-2.2829087201407607
6804,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,4864,0.001783095,8,-2.284911249559086,-2.284850109106786
6803,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,4608,0.001660573,8,-2.2861157305440893,-2.2861111867604413
6802,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,4352,0.001390152,8,-2.288779312857119,-2.2888187450275366
6801,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,4096,0.001199439,8,-2.290662065622398,-2.2907241529066202
6800,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,3840,0.001078868,8,-2.2918541955751106,-2.2918332295964685
6799,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,3584,0.000957146,8,-2.293059149210035,-2.2930781439249532
6798,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,3328,0.000837854,8,-2.294241458126471,-2.2942433653789602
6797,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,3072,0.000704868,8,-2.2955611388172996,-2.295564850681025
6796,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,2816,0.000599976,8,-2.296603259885115,-2.2965821149230927
6795,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,2560,0.000491564,8,-2.297681495304698,-2.2976935777300325
6794,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,2304,0.000397872,8,-2.2986142671682535,-2.2986255627021843
6793,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,2048,0.000292628,8,-2.299663086216963,-2.299661026618854
6792,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,1792,0.000240823,8,-2.300179758132737,-2.300173746559646
6791,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,1536,0.000169177,8,-2.30089475242496,-2.30088550613034
6790,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,1280,0.000119292,8,-2.30139288395775,-2.301385155070884
6789,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,1024,7.3502e-05,8,-2.3018503429889527,-2.301863646952019
6788,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,768,4.2943e-05,8,-2.3021557551727194,-2.302157027645567
6787,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,512,1.5231e-05,8,-2.302432794592036,-2.30243254963234
6786,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,256,4.863e-06,8,-2.3025364641764456,-2.302529680135508
6785,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,8192,0.005962192,8,-2.2446729277405244,-2.244664163167903
6784,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,7936,0.00555285,8,-2.2485435036312116,-2.248406505940571
6782,5.2,8,0,348,1664,1.75,224.32,3580.928,6,5,100,7424,0.004867224,8,-2.255060262354877,-2.255092228006299
6751,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,7680,0.003272417,8,-2.2703849569053327,-2.2703710183423023
6750,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,7424,0.003070431,8,-2.2723427283180397,-2.27236282310861
6749,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,7168,0.00283062,8,-2.274672110390353,-2.2746928229167187
6716,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,6912,0.002699586,8,-2.2759471932144644,-2.2759131618767885
6715,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,6656,0.002519812,8,-2.2776992112764773,-2.2776492376412665
6714,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,6400,0.002349318,8,-2.279363630306907,-2.2793581437686417
6713,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,6144,0.00203213,8,-2.28246751529995,-2.282449038609097
6712,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,5888,0.00197124,8,-2.2830644662405954,-2.283013747731469
6711,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,5632,0.00177362,8,-2.285004344007057,-2.2849986059226577
6710,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,5376,0.00159125,8,-2.286797869593716,-2.2868457155382584
6709,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,5120,0.001404591,8,-2.288636912715865,-2.2885678084735637
6708,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,4864,0.001263373,8,-2.290030502704808,-2.2900382483956707
6707,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,4608,0.001122541,8,-2.29142222033918,-2.2914242037334955
6706,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,4352,0.001001356,8,-2.292621336488428,-2.2926091944208675
6705,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,4096,0.000836169,8,-2.294258168260726,-2.294224500403612
6704,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,3840,0.000772136,8,-2.294893390129717,-2.294882262718056
6703,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,3584,0.000684007,8,-2.295768310142673,-2.2958080425464553
6702,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,3328,0.000602535,8,-2.296577822826826,-2.2965692695913393
6701,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,3072,0.00048263,8,-2.297770402241734,-2.2978090848176205
6700,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,2816,0.000429669,8,-2.2982976074102606,-2.298337640581464
6699,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,2560,0.000359908,8,-2.298992474184216,-2.2990006069886255
6698,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,2304,0.000282211,8,-2.2997669576702453,-2.2997809055673093
6697,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,2048,0.000209538,8,-2.300491905240859,-2.300484092037932
6696,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,1792,0.000179778,8,-2.3007889270663013,-2.300781627428281
6695,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,1536,0.000121602,8,-2.301369811747534,-2.301371309060478
6694,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,1280,9.0337e-05,8,-2.3016821307871504,-2.301667482050338
6693,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,1024,5.2833e-05,8,-2.3020569025112017,-2.3020519493643117
6692,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,768,2.976e-05,8,-2.3022875372681417,-2.302290028962313
6691,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,512,1.392e-05,8,-2.3024459026814665,-2.302442801225422
6690,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,256,6.272e-06,8,-2.3025223749608625,-2.3025218661964457
6717,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,7168,0.002926691,8,-2.2737382820222187,-2.2736774516510385
6718,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,7424,0.003185442,8,-2.271227501776876,-2.2711664378403653
6719,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,7680,0.003387553,8,-2.2692707013297375,-2.269236938663115
6720,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,7936,0.003707459,8,-2.2661812376930874,-2.266144410714498
6748,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,6912,0.00261321,8,-2.2767886020967043,-2.276810015037574
6747,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,6656,0.002437016,8,-2.2785071473214655,-2.2784655087354118
6746,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,6400,0.002264118,8,-2.2801964202408405,-2.2802521776968248
6745,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,6144,0.00198914,8,-2.2828889419544964,-2.2828959096084414
6744,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,5888,0.001903059,8,-2.2837333195769527,-2.2838268721534347
6743,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,5632,0.001712657,8,-2.2856035293941277,-2.28562100213973
6742,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,5376,0.001547952,8,-2.287224158564327,-2.287192851020022
6741,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,5120,0.001378926,8,-2.288890039799533,-2.2889241973508265
6740,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,4864,0.001242252,8,-2.2902390993803476,-2.2902541031875536
6739,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,4608,0.001095692,8,-2.291687765139562,-2.29166301489716
6738,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,4352,0.000976362,8,-2.29286882913638,-2.2928995495030957
6737,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,4096,0.00081956,8,-2.294422894550625,-2.29443301068946
6736,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,3840,0.000755528,8,-2.2950582111742124,-2.295067826586755
6811,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,6656,0.003392117,8,-2.2692265577250907,-2.269159791747502
6735,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,3584,0.000671815,8,-2.295889409198998,-2.2958628331368
6733,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,3072,0.000470565,8,-2.2978904799545017,-2.2978493594506926
6732,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,2816,0.000416228,8,-2.298431451319654,-2.2984378514639987
6731,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,2560,0.00034778,8,-2.299113326555499,-2.299097319564507
6730,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,2304,0.000274595,8,-2.2998429062272208,-2.2998811700251274
6729,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,2048,0.000208002,8,-2.300507233240594,-2.3004964853581207
6728,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,1792,0.000170594,8,-2.3008806064569085,-2.3008820527830536
6727,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,1536,0.000119618,8,-2.3013896278473362,-2.301385793822767
6726,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,1280,8.8705e-05,8,-2.301698436190391,-2.301703967858042
6725,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,1024,5.2449e-05,8,-2.302060740490851,-2.3020645448709383
6724,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,768,2.9696e-05,8,-2.3022881770779393,-2.3022916302839915
6723,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,512,1.392e-05,8,-2.3024459026814665,-2.302442801225422
6722,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,256,6.08e-06,8,-2.3025242948422906,-2.3025225509540435
6721,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,8192,0.00404842,8,-2.262898911264995,-2.262922842950396
6734,5.2,8,0,348,3072,3.0,336.48,6610.944,6,5,100,3328,0.000593446,8,-2.296668172544161,-2.296673633145044
6812,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,6912,0.003677065,8,-2.2664743550350313,-2.2665031714140382
6813,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,7168,0.003936639,8,-2.2639738058877152,-2.263919826366687
6814,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,7424,0.004330478,8,-2.2601917448967286,-2.2601294792450006
6905,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,6144,0.002631347,16,-2.276611866593339,-2.2766392113012084
6904,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,5888,0.002493497,16,-2.2779559263187625,-2.277950416601426
6903,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,5632,0.002223236,16,-2.280596268933143,-2.2806133543642817
6902,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,5376,0.002022284,16,-2.2825640189708545,-2.282606855788034
6901,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,5120,0.001831573,16,-2.2844350756037204,-2.284450533553741
6900,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,4864,0.00165606,16,-2.2861601243542182,-2.2861245227519063
6899,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,4608,0.001481284,16,-2.287880891591645,-2.2878085383079996
6898,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,4352,0.001322922,16,-2.2894426149435443,-2.289423441183551
6897,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,4096,0.001161008,16,-2.2910418928172054,-2.2910792043612784
6896,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,3840,0.001092051,16,-2.2917237811704685,-2.2917554829750633
6895,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,3584,0.000894716,16,-2.2936777216757243,-2.2936755085322575
6894,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,3328,0.00077328,16,-2.294882037849693,-2.2948593538589153
6893,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,3072,0.000656357,16,-2.296042969427324,-2.2960282821066995
6892,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,2816,0.000552586,16,-2.297074444546206,-2.2970524566019273
6891,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,2560,0.000455278,16,-2.2980426455475507,-2.2980799047733904
6890,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,2304,0.000369905,16,-2.2988928676548337,-2.298872829437105
6889,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,2048,0.000290485,16,-2.2996844539180428,-2.2996784518208124
6888,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,1792,0.000223991,16,-2.3003476878527085,-2.30034845597334
6887,5.2,8,0,348,2048,2.0,224.32,4980.736,6,5,100,1536,0.000163674,16,-2.3009496909931872,-2.3009458670091743
