,compute_version,registers,smem,cmem,gpu_id,max_clock_rate,num_of_cores,L2,bus,memory_clock,bandwith,GM,num_sm,num_cores_sm,theoretical_flops,AppId,number_of_lines_kernel,occupancy,input_size,duration,grid_x,grid_y,block_x,block_y
3453,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,58720256,0.002599702,57344,1,1024,1
3390,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,83886080,0.005803733,327680,1,256,1
3387,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,71303168,0.004933246,278528,1,256,1
3353,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,218103808,0.017033,851968,1,256,1
3352,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,213909504,0.016723,835584,1,256,1
3351,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,209715200,0.01639,819200,1,256,1
3350,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,205520896,0.016063,802816,1,256,1
3349,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,201326592,0.015742,786432,1,256,1
3348,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,197132288,0.01541,770048,1,256,1
3347,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,192937984,0.015083,753664,1,256,1
3346,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,188743680,0.014753,737280,1,256,1
3345,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,184549376,0.014417,720896,1,256,1
3344,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,180355072,0.014104,704512,1,256,1
3343,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,176160768,0.013757,688128,1,256,1
3342,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,171966464,0.01344,671744,1,256,1
3341,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,167772160,0.013117,655360,1,256,1
3354,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,222298112,0.017376,868352,1,256,1
3340,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,163577856,0.012801,638976,1,256,1
3338,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,155189248,0.01212,606208,1,256,1
3337,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,150994944,0.011796,589824,1,256,1
3336,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,146800640,0.011466,573440,1,256,1
3335,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,142606336,0.011143,557056,1,256,1
3334,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,138412032,0.010812,540672,1,256,1
3333,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,134217728,0.010488,524288,1,256,1
3332,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,130023424,0.010153,507904,1,256,1
3331,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,125829120,0.009836952,491520,1,256,1
3330,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,121634816,0.009504829,475136,1,256,1
3329,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,117440512,0.009168195,458752,1,256,1
3328,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,113246208,0.008850408,442368,1,256,1
3584,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,29360128,0.002030982,28672,1,1024,1
3327,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,109051904,0.00851803,425984,1,256,1
3339,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,159383552,0.012453,622592,1,256,1
3355,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,226492416,0.017708,884736,1,256,1
3356,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,230686720,0.018016,901120,1,256,1
3357,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,234881024,0.018354,917504,1,256,1
3386,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,67108864,0.004642285,262144,1,256,1
3385,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,62914560,0.004354649,245760,1,256,1
3384,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,58720256,0.004061608,229376,1,256,1
3383,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,54525952,0.003774517,212992,1,256,1
3382,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,50331648,0.003479842,196608,1,256,1
3381,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,46137344,0.003194511,180224,1,256,1
3380,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,41943040,0.002902844,163840,1,256,1
3379,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,37748736,0.002611883,147456,1,256,1
3378,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,33554432,0.002322199,131072,1,256,1
3377,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,29360128,0.002031652,114688,1,256,1
3376,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,25165824,0.001740786,98304,1,256,1
3375,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,20971520,0.00151174,81920,1,256,1
3374,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,16777216,0.00116078,65536,1,256,1
3373,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,12582912,0.00088236,49152,1,256,1
3372,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,8388608,0.000581414,32768,1,256,1
3371,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,4194304,0.000291187,16384,1,256,1
3370,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,2097152,0.000145593,8192,1,256,1
3369,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,1048576,7.2861e-05,4096,1,256,1
3368,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,524288,3.6254e-05,2048,1,256,1
3367,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,262144,1.3024e-05,1024,1,256,1
3366,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,131072,5.28e-06,512,1,256,1
3365,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,268435456,0.020996,1048576,1,256,1
3364,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,264241152,0.020647,1032192,1,256,1
3363,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,260046848,0.020313,1015808,1,256,1
3362,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,255852544,0.019994,999424,1,256,1
3361,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,251658240,0.019663,983040,1,256,1
3360,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,247463936,0.019357,966656,1,256,1
3359,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,243269632,0.019016,950272,1,256,1
3358,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,239075328,0.01868,933888,1,256,1
3389,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,79691776,0.005576832,311296,1,256,1
3454,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,62914560,0.002773271,61440,1,1024,1
3388,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,75497472,0.005225168,294912,1,256,1
3456,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,71303168,0.003156314,69632,1,1024,1
3549,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,171966464,0.013435,167936,1,1024,1
3548,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,167772160,0.013107,163840,1,1024,1
3547,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,163577856,0.012776,159744,1,1024,1
3546,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,159383552,0.012442,155648,1,1024,1
3545,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,155189248,0.012125,151552,1,1024,1
3544,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,150994944,0.011792,147456,1,1024,1
3543,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,146800640,0.011462,143360,1,1024,1
3542,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,142606336,0.011137,139264,1,1024,1
3541,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,138412032,0.010885,135168,1,1024,1
3540,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,134217728,0.01048,131072,1,1024,1
3539,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,130023424,0.010154,126976,1,1024,1
3538,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,125829120,0.009825496,122880,1,1024,1
3537,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,121634816,0.009500158,118784,1,1024,1
3550,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,176160768,0.013757,172032,1,1024,1
3536,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,117440512,0.009164195,114688,1,1024,1
3534,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,109051904,0.008518383,106496,1,1024,1
3533,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,104857600,0.008186996,102400,1,1024,1
3532,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,100663296,0.007859002,98304,1,1024,1
3531,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,96468992,0.007533023,94208,1,1024,1
3530,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,92274688,0.007209062,90112,1,1024,1
3529,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,88080384,0.006873611,86016,1,1024,1
3528,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,83886080,0.006552304,81920,1,1024,1
3527,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,79691776,0.006227126,77824,1,1024,1
3526,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,75497472,0.005899196,73728,1,1024,1
3525,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,71303168,0.005571297,69632,1,1024,1
3524,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,67108864,0.005243527,65536,1,1024,1
3523,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,62914560,0.004915533,61440,1,1024,1
3522,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,58720256,0.004591058,57344,1,1024,1
3535,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,113246208,0.008843978,110592,1,1024,1
3552,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,184549376,0.014423,180224,1,1024,1
3553,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,188743680,0.014741,184320,1,1024,1
3554,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,192937984,0.015076,188416,1,1024,1
3582,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,20971520,0.001449888,20480,1,1024,1
3581,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,16777216,0.00115966,16384,1,1024,1
3455,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,67108864,0.002967449,65536,1,1024,1
3580,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,12582912,0.000870201,12288,1,1024,1
3579,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,8388608,0.000580486,8192,1,1024,1
3578,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,4194304,0.000290451,4096,1,1024,1
3577,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,2097152,0.000145722,2048,1,1024,1
3576,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,1048576,7.3181e-05,1024,1,1024,1
3575,5.2,8,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,8,40,100,524288,3.6959e-05,512,1,1024,1
3572,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,268435456,0.020956,262144,1,1024,1
3571,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,264241152,0.020634,258048,1,1024,1
3570,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,260046848,0.020322,253952,1,1024,1
3569,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,255852544,0.019981,249856,1,1024,1
3568,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,251658240,0.019657,245760,1,1024,1
3567,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,247463936,0.019328,241664,1,1024,1
3566,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,243269632,0.01906,237568,1,1024,1
3565,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,239075328,0.018677,233472,1,1024,1
3564,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,234881024,0.018324,229376,1,1024,1
3563,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,230686720,0.018016,225280,1,1024,1
3562,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,226492416,0.017754,221184,1,1024,1
3561,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,222298112,0.017366,217088,1,1024,1
3560,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,218103808,0.017041,212992,1,1024,1
3559,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,213909504,0.016706,208896,1,1024,1
3558,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,209715200,0.016388,204800,1,1024,1
3557,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,205520896,0.016051,200704,1,1024,1
3556,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,201326592,0.01573,196608,1,1024,1
3555,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,197132288,0.015403,192512,1,1024,1
3521,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,54525952,0.004258617,53248,1,1024,1
3520,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,50331648,0.003933342,49152,1,1024,1
3551,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,180355072,0.01409,176128,1,1024,1
3518,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,41943040,0.003277769,40960,1,1024,1
3485,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,192937984,0.008526341,188416,1,1024,1
3484,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,188743680,0.008314276,184320,1,1024,1
3483,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,184549376,0.008157698,180224,1,1024,1
3482,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,180355072,0.007969473,176128,1,1024,1
3481,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,176160768,0.007785535,172032,1,1024,1
3480,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,171966464,0.007602046,167936,1,1024,1
3479,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,167772160,0.00741718,163840,1,1024,1
3478,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,163577856,0.00721065,159744,1,1024,1
3477,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,159383552,0.007046841,155648,1,1024,1
3476,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,155189248,0.006863287,151552,1,1024,1
3475,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,150994944,0.006653815,147456,1,1024,1
3474,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,146800640,0.006489141,143360,1,1024,1
3472,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,138412032,0.006129042,135168,1,1024,1
3471,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,134217728,0.005934992,131072,1,1024,1
3470,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,130023424,0.005749007,126976,1,1024,1
3469,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,125829120,0.005560174,122880,1,1024,1
3468,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,121634816,0.005380397,118784,1,1024,1
3467,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,117440512,0.005194635,114688,1,1024,1
3466,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,113246208,0.005014953,110592,1,1024,1
3465,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,109051904,0.004820808,106496,1,1024,1
3464,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,104857600,0.004638758,102400,1,1024,1
3463,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,100663296,0.004444325,98304,1,1024,1
3462,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,96468992,0.004266692,94208,1,1024,1
3461,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,92274688,0.004081442,90112,1,1024,1
3460,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,88080384,0.003892608,86016,1,1024,1
3519,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,46137344,0.00360634,45056,1,1024,1
3459,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,83886080,0.003709151,81920,1,1024,1
3458,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,79691776,0.003522686,77824,1,1024,1
3457,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,75497472,0.0033239,73728,1,1024,1
3486,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,197132288,0.008716678,192512,1,1024,1
3487,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,201326592,0.008872071,196608,1,1024,1
3473,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,142606336,0.006302131,139264,1,1024,1
3488,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,205520896,0.009089546,200704,1,1024,1
3517,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,37748736,0.002954031,36864,1,1024,1
3516,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,33554432,0.002624853,32768,1,1024,1
3515,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,29360128,0.002293754,28672,1,1024,1
3514,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,25165824,0.001967936,24576,1,1024,1
3513,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,20971520,0.001638917,20480,1,1024,1
3512,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,16777216,0.001311211,16384,1,1024,1
3511,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,12582912,0.000986032,12288,1,1024,1
3510,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,8388608,0.000656405,8192,1,1024,1
3508,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,2097152,0.000164926,2048,1,1024,1
3507,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,1048576,8.3007e-05,1024,1,1024,1
3505,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,262144,1.8208e-05,256,1,1024,1
3503,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,268435456,0.011869,262144,1,1024,1
3509,5.2,8,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,8,40,100,4194304,0.000328859,4096,1,1024,1
3494,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,230686720,0.010198,225280,1,1024,1
3501,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,260046848,0.011499,253952,1,1024,1
3500,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,255852544,0.011311,249856,1,1024,1
3499,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,251658240,0.011107,245760,1,1024,1
3498,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,247463936,0.010939,241664,1,1024,1
3497,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,243269632,0.010755,237568,1,1024,1
3490,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,213909504,0.009509741,208896,1,1024,1
3496,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,239075328,0.010578,233472,1,1024,1
3495,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,234881024,0.010386,229376,1,1024,1
3489,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,209715200,0.009270186,204800,1,1024,1
3493,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,226492416,0.010034,221184,1,1024,1
3492,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,222298112,0.009825455,217088,1,1024,1
3491,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,218103808,0.009640334,212992,1,1024,1
3502,5.2,8,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,8,40,100,264241152,0.011706,258048,1,1024,1
936,3.5,28,16392,344,3,706,2496,1.0,320,2600,208.0,4,13,192,3524352.0,9,41,13,176160768,0.11287,32,1,128,1
927,3.5,28,16392,344,3,706,2496,1.0,320,2600,208.0,4,13,192,3524352.0,9,41,13,138412032,0.088346,32,1,128,1
938,3.5,28,16392,344,3,706,2496,1.0,320,2600,208.0,4,13,192,3524352.0,9,41,13,184549376,0.118273,32,1,128,1
