,AppName,compute_version,gpu_id,gpu_name,input_size,max_clock_rate,num_of_cores,L2,bus,memory_clock,bandwith,GM,num_sm,num_cores_sm,theoretical_flops,AppId,duration,grid_x,grid_y,block_x,block_y
100,matMul_gpu,3.0,1,GTX-680,1280,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.088998,160,160,8,8
101,matMul_gpu,3.0,1,GTX-680,1536,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.154008,192,192,8,8
102,matMul_gpu,3.0,1,GTX-680,1792,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.237666,224,224,8,8
103,matMul_gpu,3.0,1,GTX-680,2048,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.338078,256,256,8,8
104,matMul_gpu,3.0,1,GTX-680,2304,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.479234,288,288,8,8
105,matMul_gpu,3.0,1,GTX-680,2560,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.657752,320,320,8,8
106,matMul_gpu,3.0,1,GTX-680,2816,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.875265,352,352,8,8
107,matMul_gpu,3.0,1,GTX-680,3072,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,1.137174,384,384,8,8
108,matMul_gpu,3.0,1,GTX-680,3328,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,1.445661,416,416,8,8
109,matMul_gpu,3.0,1,GTX-680,3584,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,1.806406,448,448,8,8
110,matMul_gpu,3.0,1,GTX-680,3840,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,2.22193,480,480,8,8
111,matMul_gpu,3.0,1,GTX-680,4096,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,2.699049,512,512,8,8
112,matMul_gpu,3.0,1,GTX-680,4352,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,3.236945,544,544,8,8
113,matMul_gpu,3.0,1,GTX-680,4608,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,3.845777,576,576,8,8
114,matMul_gpu,3.0,1,GTX-680,4864,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,4.523355,608,608,8,8
115,matMul_gpu,3.0,1,GTX-680,5120,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,5.278743,640,640,8,8
116,matMul_gpu,3.0,1,GTX-680,5376,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,6.11087,672,672,8,8
117,matMul_gpu,3.0,1,GTX-680,5632,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,7.029952,704,704,8,8
118,matMul_gpu,3.0,1,GTX-680,5888,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,8.033549,736,736,8,8
