AppName_x,compute_version,gpu_id,gpu_name,input_size,max_clock_rate,num_of_cores,L2,bus,memory_clock,bandwith,GM,num_sm,num_cores_sm,theoretical_flops,AppId,duration,grid_x,grid_y,block_x,block_y,AppName_y,registers,smem,cmem,number_of_lines_kernel,occupancy
matMul_gpu,3.0,1,GTX-680,3584,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,1.806406,448,448,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,3840,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,2.22193,480,480,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,4096,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,2.699049,512,512,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,4352,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,3.236945,544,544,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,4608,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,3.845777,576,576,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,4864,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,4.523355,608,608,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,5120,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,5.278743,640,640,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,5376,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,6.11087,672,672,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,5632,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,7.029952,704,704,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,5888,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,8.033549,736,736,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,6144,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,9.137592,768,768,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,6400,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,10.44025,800,800,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,6656,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,11.754295,832,832,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,6912,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,13.161028,864,864,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,7168,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,14.688749,896,896,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,7424,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,16.319088,928,928,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,7680,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,18.087737,960,960,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,7936,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,19.945938,992,992,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,8192,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,21.944694,1024,1024,8,8,matMul_gpu,32,0,348,6,50
matMul_gpu,3.0,1,GTX-680,256,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,0.000553028,16,16,16,16,matMul_gpu,32,0,348,6,100
matMul_gpu,3.0,1,GTX-680,512,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,0.004410123,32,32,16,16,matMul_gpu,32,0,348,6,100
matMul_gpu,3.0,1,GTX-680,768,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,0.014786,48,48,16,16,matMul_gpu,32,0,348,6,100
matMul_gpu,3.0,1,GTX-680,1024,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,0.035039,64,64,16,16,matMul_gpu,32,0,348,6,100
matMul_gpu,3.0,1,GTX-680,1280,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,0.06834,80,80,16,16,matMul_gpu,32,0,348,6,100
matMul_gpu,3.0,1,GTX-680,1536,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,0.117579,96,96,16,16,matMul_gpu,32,0,348,6,100
matMul_gpu,3.0,1,GTX-680,1792,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,0.176418,112,112,16,16,matMul_gpu,32,0,348,6,100
matMul_gpu,3.0,1,GTX-680,2048,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2.0,0.263558,128,128,16,16,matMul_gpu,32,0,348,6,100
